ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-18,2026-09-18T12:11:08,27,15,60,30,27,15,6.0,0,,,,,0
madrid,28079,2026-09-19,2026-09-18T12:11:08,28,16,70,30,28,16,7.0,5,SE,,11,Despejado,0
madrid,28079,2026-09-20,2026-09-18T12:11:08,30,17,85,25,30,17,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-21,2026-09-18T12:11:08,30,17,55,20,30,17,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-22,2026-09-18T12:11:08,32,17,50,20,32,17,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-23,2026-09-18T12:11:08,33,17,30,15,33,17,,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-24,2026-09-18T12:11:08,32,17,40,15,32,17,,0,C,,11,Despejado,0
barcelona,08019,2026-09-18,2026-09-18T12:11:08,26,19,80,55,26,20,6.0,0,,,,,0
barcelona,08019,2026-09-19,2026-09-18T12:11:08,27,18,90,55,27,18,6.0,10,S,,14,Nuboso,30
barcelona,08019,2026-09-20,2026-09-18T12:11:08,28,18,90,50,28,18,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-21,2026-09-18T12:11:08,30,19,85,45,30,19,6.0,10,S,,11,Despejado,0
barcelona,08019,2026-09-22,2026-09-18T12:11:08,29,20,85,50,29,20,6.0,10,S,,11,Despejado,0
barcelona,08019,2026-09-23,2026-09-18T12:11:08,28,20,90,55,28,20,,10,E,,12,Poco nuboso,0
barcelona,08019,2026-09-24,2026-09-18T12:11:08,29,19,90,60,29,19,,10,S,,12,Poco nuboso,0
valencia,46250,2026-09-18,2026-09-18T12:11:08,25,17,85,55,25,18,6.0,0,,,,,0
valencia,46250,2026-09-19,2026-09-18T12:11:08,26,16,90,55,26,16,6.0,15,E,,43,Intervalos nubosos con lluvia escasa,50
