ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-21,2026-09-22T05:45:22,32,18,30,25,32,18,,0,,,,,0
madrid,28079,2026-09-22,2026-09-22T05:45:22,33,19,35,10,33,19,6.0,10,NE,,17,Nubes altas,0
madrid,28079,2026-09-23,2026-09-22T05:45:22,32,19,40,15,33,18,6.0,5,SE,,12,Poco nuboso,0
madrid,28079,2026-09-24,2026-09-22T05:45:22,33,18,45,15,33,18,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-25,2026-09-22T05:45:22,33,19,40,15,33,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-26,2026-09-22T05:45:22,33,18,45,10,33,18,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-27,2026-09-22T05:45:22,30,19,70,25,30,19,,5,SE,,13,Intervalos nubosos,15
barcelona,08019,2026-09-21,2026-09-22T05:45:22,31,19,70,65,31,19,,0,,,,,0
barcelona,08019,2026-09-22,2026-09-22T05:45:22,29,21,100,45,29,20,6.0,10,SO,,12,Poco nuboso,0
barcelona,08019,2026-09-23,2026-09-22T05:45:22,29,20,80,30,29,20,5.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-24,2026-09-22T05:45:22,30,18,85,45,30,18,5.0,15,S,,12,Poco nuboso,0
barcelona,08019,2026-09-25,2026-09-22T05:45:22,29,20,85,45,29,20,5.0,15,E,,12,Poco nuboso,0
barcelona,08019,2026-09-26,2026-09-22T05:45:22,28,21,85,55,28,21,5.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-27,2026-09-22T05:45:22,29,19,85,60,29,19,,15,S,,15,Muy nuboso,30
valencia,46250,2026-09-21,2026-09-22T05:45:22,31,17,50,45,31,17,,0,,,,,0
valencia,46250,2026-09-22,2026-09-22T05:45:22,30,17,75,25,30,17,6.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-23,2026-09-22T05:45:22,29,19,90,45,29,19,5.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-24,2026-09-22T05:45:22,29,19,95,60,29,19,5.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-25,2026-09-22T05:45:22,31,19,95,45,31,19,5.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-26,2026-09-22T05:45:22,28,20,100,60,28,20,6.0,10,E,,12,Poco nuboso,5
valencia,46250,2026-09-27,2026-09-22T05:45:22,28,19,100,60,28,19,,10,E,,14,Nuboso,20
sevilla,41091,2026-09-21,2026-09-22T05:45:22,35,21,60,25,35,21,,0,,,,,0
sevilla,41091,2026-09-22,2026-09-22T05:45:22,36,19,70,20,36,19,6.0,5,NE,,11,Despejado,0
sevilla,41091,2026-09-23,2026-09-22T05:45:22,37,19,85,20,37,20,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-24,2026-09-22T05:45:22,37,20,60,20,37,20,6.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-25,2026-09-22T05:45:22,38,19,75,20,38,19,6.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-26,2026-09-22T05:45:22,39,20,55,15,39,20,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-27,2026-09-22T05:45:22,35,22,80,20,35,22,,0,C,,17,Nubes altas,5
bilbao,48020,2026-09-21,2026-09-22T05:45:22,28,12,90,65,28,12,,0,,,,,0
bilbao,48020,2026-09-22,2026-09-22T05:45:22,27,13,90,40,27,13,5.0,5,N,,12,Poco nuboso,0
bilbao,48020,2026-09-23,2026-09-22T05:45:22,27,12,90,35,27,12,5.0,10,NO,,12,Poco nuboso,0
bilbao,48020,2026-09-24,2026-09-22T05:45:22,32,11,85,30,32,11,5.0,0,C,,12,Poco nuboso,0
bilbao,48020,2026-09-25,2026-09-22T05:45:22,28,14,90,60,28,14,5.0,10,N,,12,Poco nuboso,0
bilbao,48020,2026-09-26,2026-09-22T05:45:22,27,13,100,50,27,13,5.0,0,C,,13,Intervalos nubosos,10
