ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-23,2026-09-23T17:43:07,33,18,45,20,33,18,6.0,0,,,,,0
madrid,28079,2026-09-24,2026-09-23T17:43:07,34,19,60,20,34,19,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-25,2026-09-23T17:43:07,34,20,45,15,34,20,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-26,2026-09-23T17:43:07,33,18,35,15,33,18,6.0,0,C,,17,Nubes altas,0
madrid,28079,2026-09-27,2026-09-23T17:43:07,31,19,55,20,31,19,6.0,5,SO,,12,Poco nuboso,5
madrid,28079,2026-09-28,2026-09-23T17:43:07,29,19,40,30,29,19,,10,SO,,13,Intervalos nubosos,25
madrid,28079,2026-09-29,2026-09-23T17:43:07,27,18,95,40,27,18,,10,SO,,13,Intervalos nubosos,45
barcelona,08019,2026-09-23,2026-09-23T17:43:07,29,20,70,30,30,20,5.0,0,,,,,0
barcelona,08019,2026-09-24,2026-09-23T17:43:07,30,18,75,30,30,18,5.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-25,2026-09-23T17:43:07,29,20,85,50,29,20,5.0,10,E,,11,Despejado,0
barcelona,08019,2026-09-26,2026-09-23T17:43:07,29,19,85,45,29,19,5.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-27,2026-09-23T17:43:07,30,20,85,55,30,20,5.0,15,S,,14,Nuboso,35
barcelona,08019,2026-09-28,2026-09-23T17:43:07,30,22,85,55,30,22,,10,SE,,43,Intervalos nubosos con lluvia escasa,80
barcelona,08019,2026-09-29,2026-09-23T17:43:07,30,23,95,70,30,23,,10,SE,,44,Nuboso con lluvia escasa,65
valencia,46250,2026-09-23,2026-09-23T17:43:07,28,19,95,60,29,19,5.0,0,,,,,0
valencia,46250,2026-09-24,2026-09-23T17:43:07,28,18,100,55,29,18,5.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-25,2026-09-23T17:43:07,32,19,95,40,32,19,5.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-26,2026-09-23T17:43:07,28,20,90,60,28,20,6.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-27,2026-09-23T17:43:07,28,18,90,60,28,18,5.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-28,2026-09-23T17:43:07,28,19,95,55,28,19,,10,E,,13,Intervalos nubosos,45
valencia,46250,2026-09-29,2026-09-23T17:43:07,28,19,100,65,28,19,,10,SE,,15,Muy nuboso,40
sevilla,41091,2026-09-23,2026-09-23T17:43:07,38,20,85,15,38,19,6.0,0,,,,,0
sevilla,41091,2026-09-24,2026-09-23T17:43:07,37,20,60,15,37,20,6.0,5,NE,,11,Despejado,0
sevilla,41091,2026-09-25,2026-09-23T17:43:07,38,20,80,20,38,20,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-26,2026-09-23T17:43:07,39,21,50,10,39,21,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-27,2026-09-23T17:43:07,36,20,60,25,36,20,6.0,10,O,,12,Poco nuboso,0
sevilla,41091,2026-09-28,2026-09-23T17:43:07,30,19,90,40,30,19,,10,SO,,14,Nuboso,15
sevilla,41091,2026-09-29,2026-09-23T17:43:07,28,19,95,50,28,19,,15,SO,,15,Muy nuboso,20
bilbao,48020,2026-09-23,2026-09-23T17:43:07,29,12,85,30,29,12,5.0,0,,,,,0
bilbao,48020,2026-09-24,2026-09-23T17:43:07,36,12,85,20,36,12,5.0,10,SO,,12,Poco nuboso,0
bilbao,48020,2026-09-25,2026-09-23T17:43:07,26,15,95,60,26,15,5.0,15,N,,12,Poco nuboso,5
bilbao,48020,2026-09-26,2026-09-23T17:43:07,26,14,95,55,26,14,5.0,5,N,,14,Nuboso,20
bilbao,48020,2026-09-27,2026-09-23T17:43:07,29,13,100,45,29,13,5.0,10,NO,,43,Intervalos nubosos con lluvia escasa,60
bilbao,48020,2026-09-28,2026-09-23T17:43:07,30,16,100,55,30,16,,0,C,,43,Intervalos nubosos con lluvia escasa,65
bilbao,48020,2026-09-29,2026-09-23T17:43:07,28,17,85,35,28,17,,0,C,,45,Muy nuboso con lluvia escasa,65
zaragoza,50297,2026-09-23,2026-09-23T17:43:07,33,17,80,30,33,17,5.0,0,,,,,0
zaragoza,50297,2026-09-24,2026-09-23T17:43:07,34,18,90,30,34,18,5.0,5,SE,,12,Poco nuboso,0
zaragoza,50297,2026-09-25,2026-09-23T17:43:07,37,18,85,10,37,18,5.0,15,O,,11,Despejado,0
zaragoza,50297,2026-09-26,2026-09-23T17:43:07,31,16,90,30,31,16,5.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-27,2026-09-23T17:43:07,33,19,85,45,33,19,5.0,10,SE,,13,Intervalos nubosos,25
zaragoza,50297,2026-09-28,2026-09-23T17:43:07,32,19,85,45,32,19,,15,SE,,13,Intervalos nubosos,45
zaragoza,50297,2026-09-29,2026-09-23T17:43:07,32,20,100,45,32,20,,15,SE,,13,Intervalos nubosos,35
a_coruna,15030,2026-09-23,2026-09-23T17:43:07,28,15,95,40,28,15,5.0,0,,,,,0
a_coruna,15030,2026-09-24,2026-09-23T17:43:07,23,15,90,50,23,15,5.0,10,N,,12,Poco nuboso,0
a_coruna,15030,2026-09-25,2026-09-23T17:43:07,21,16,95,65,21,16,5.0,5,NO,,13,Intervalos nubosos,15
a_coruna,15030,2026-09-26,2026-09-23T17:43:07,23,15,100,55,23,15,5.0,10,NO,,13,Intervalos nubosos,25
a_coruna,15030,2026-09-27,2026-09-23T17:43:07,23,16,95,55,23,16,5.0,10,NO,,24,Nuboso con lluvia,80
a_coruna,15030,2026-09-28,2026-09-23T17:43:07,25,17,100,70,25,17,,15,S,,24,Nuboso con lluvia,80
a_coruna,15030,2026-09-29,2026-09-23T17:43:07,23,16,100,50,23,16,,20,SO,60,23,Intervalos nubosos con lluvia,100
mataro,08121,2026-09-23,2026-09-23T17:43:07,29,19,70,40,30,19,5.0,0,,,,,0
mataro,08121,2026-09-24,2026-09-23T17:43:07,29,19,75,50,29,19,5.0,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-25,2026-09-23T17:43:07,29,20,80,50,29,20,5.0,15,E,,12,Poco nuboso,0
mataro,08121,2026-09-26,2026-09-23T17:43:07,28,19,85,55,28,19,5.0,10,SE,,12,Poco nuboso,5
mataro,08121,2026-09-27,2026-09-23T17:43:07,29,19,85,65,29,19,5.0,15,S,,44,Nuboso con lluvia escasa,55
mataro,08121,2026-09-28,2026-09-23T17:43:07,29,20,90,60,29,20,,10,S,,44,Nuboso con lluvia escasa,80
mataro,08121,2026-09-29,2026-09-23T17:43:07,29,22,90,75,29,22,,10,SE,,44,Nuboso con lluvia escasa,75
