ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-20,2026-09-21T05:51:09,30,17,30,25,30,17,,0,,,,,0
madrid,28079,2026-09-21,2026-09-21T05:51:09,32,18,40,20,32,18,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-22,2026-09-21T05:51:09,32,19,35,10,33,19,6.0,10,NE,,17,Nubes altas,0
madrid,28079,2026-09-23,2026-09-21T05:51:09,32,19,50,20,32,19,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-24,2026-09-21T05:51:09,33,19,45,20,33,19,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-25,2026-09-21T05:51:09,33,19,30,15,33,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-26,2026-09-21T05:51:09,31,18,40,15,31,18,,0,C,,12,Poco nuboso,0
barcelona,08019,2026-09-20,2026-09-21T05:51:09,28,18,70,60,28,18,,0,,,,,0
barcelona,08019,2026-09-21,2026-09-21T05:51:09,31,19,75,30,31,19,6.0,10,O,,12,Poco nuboso,0
barcelona,08019,2026-09-22,2026-09-21T05:51:09,29,20,90,45,29,20,6.0,15,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-23,2026-09-21T05:51:09,29,20,85,45,29,20,5.0,15,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-24,2026-09-21T05:51:09,30,18,85,45,30,18,5.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-25,2026-09-21T05:51:09,29,20,85,50,29,20,5.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-26,2026-09-21T05:51:09,28,19,75,55,28,19,,10,E,,12,Poco nuboso,0
sevilla,41091,2026-09-20,2026-09-21T05:51:09,36,21,60,30,36,21,,0,,,,,0
sevilla,41091,2026-09-21,2026-09-21T05:51:09,35,21,80,25,35,21,6.0,20,E,40,11,Despejado,0
sevilla,41091,2026-09-22,2026-09-21T05:51:09,36,19,75,20,36,19,6.0,5,E,,12,Poco nuboso,0
sevilla,41091,2026-09-23,2026-09-21T05:51:09,37,20,75,20,37,20,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-24,2026-09-21T05:51:09,37,19,70,20,37,19,6.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-25,2026-09-21T05:51:09,38,19,75,20,38,19,6.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-26,2026-09-21T05:51:09,38,20,60,15,38,20,,0,C,,11,Despejado,0
bilbao,48020,2026-09-20,2026-09-21T05:51:09,27,10,95,70,27,10,,0,,,,,0
bilbao,48020,2026-09-21,2026-09-21T05:51:09,28,12,95,40,28,12,5.0,0,C,,12,Poco nuboso,0
bilbao,48020,2026-09-22,2026-09-21T05:51:09,27,13,90,45,27,13,5.0,5,N,,12,Poco nuboso,0
bilbao,48020,2026-09-23,2026-09-21T05:51:09,27,12,95,35,27,12,5.0,10,NO,,12,Poco nuboso,0
bilbao,48020,2026-09-24,2026-09-21T05:51:09,32,11,95,25,32,11,5.0,0,C,,12,Poco nuboso,0
bilbao,48020,2026-09-25,2026-09-21T05:51:09,27,14,90,60,27,14,5.0,10,N,,12,Poco nuboso,5
bilbao,48020,2026-09-26,2026-09-21T05:51:09,26,14,90,60,26,14,,10,N,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-20,2026-09-21T05:51:09,32,15,60,25,32,15,,0,,,,,0
zaragoza,50297,2026-09-21,2026-09-21T05:51:09,34,17,75,20,34,17,6.0,15,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-22,2026-09-21T05:51:09,33,18,60,20,33,18,6.0,10,NO,,12,Poco nuboso,0
zaragoza,50297,2026-09-23,2026-09-21T05:51:09,33,17,45,20,33,17,5.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-24,2026-09-21T05:51:09,34,17,60,25,34,17,5.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-25,2026-09-21T05:51:09,36,20,50,15,36,20,5.0,15,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-26,2026-09-21T05:51:09,34,17,85,35,34,17,,10,SE,,12,Poco nuboso,0
a_coruna,15030,2026-09-20,2026-09-21T05:51:09,26,14,75,50,26,14,,0,,,,,0
a_coruna,15030,2026-09-21,2026-09-21T05:51:09,26,15,90,50,26,15,5.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-22,2026-09-21T05:51:09,27,16,80,45,27,16,5.0,10,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-23,2026-09-21T05:51:09,25,15,90,50,25,15,5.0,10,N,,12,Poco nuboso,0
a_coruna,15030,2026-09-24,2026-09-21T05:51:09,22,13,85,55,22,13,5.0,10,NO,,14,Nuboso,0
a_coruna,15030,2026-09-25,2026-09-21T05:51:09,20,13,95,65,20,13,5.0,10,NO,,15,Muy nuboso,20
a_coruna,15030,2026-09-26,2026-09-21T05:51:09,20,14,100,60,20,14,,5,NO,,15,Muy nuboso,25
mataro,08121,2026-09-20,2026-09-21T05:51:09,28,17,75,65,28,17,,0,,,,,0
mataro,08121,2026-09-21,2026-09-21T05:51:09,31,18,80,45,30,18,6.0,5,SE,,11,Despejado,0
mataro,08121,2026-09-22,2026-09-21T05:51:09,28,20,90,50,29,19,6.0,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-23,2026-09-21T05:51:09,29,19,85,35,29,19,5.0,15,SE,,11,Despejado,0
mataro,08121,2026-09-24,2026-09-21T05:51:09,30,17,80,45,30,17,5.0,15,S,,17,Nubes altas,0
mataro,08121,2026-09-25,2026-09-21T05:51:09,29,20,85,45,29,20,5.0,15,SE,,12,Poco nuboso,0
mataro,08121,2026-09-26,2026-09-21T05:51:09,27,20,85,60,27,20,,15,SE,,12,Poco nuboso,0
