ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-18,2026-09-18T21:03:07,27,15,45,30,27,15,6.0,0,,,,,0
madrid,28079,2026-09-19,2026-09-18T21:03:07,28,16,65,30,28,16,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-20,2026-09-18T21:03:07,30,17,80,25,30,17,6.0,5,E,,11,Despejado,0
madrid,28079,2026-09-21,2026-09-18T21:03:07,31,17,55,20,31,17,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-22,2026-09-18T21:03:07,32,17,45,20,32,17,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-23,2026-09-18T21:03:07,32,17,40,15,32,17,,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-24,2026-09-18T21:03:07,31,18,55,20,31,18,,0,C,,11,Despejado,0
barcelona,08019,2026-09-18,2026-09-18T21:03:07,26,19,80,65,26,20,6.0,0,,,,,0
barcelona,08019,2026-09-19,2026-09-18T21:03:07,27,18,85,50,27,18,6.0,10,SO,,14,Nuboso,50
barcelona,08019,2026-09-20,2026-09-18T21:03:07,28,18,90,40,28,19,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-21,2026-09-18T21:03:07,31,19,85,50,31,19,6.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-22,2026-09-18T21:03:07,29,20,85,55,29,20,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-23,2026-09-18T21:03:07,28,20,85,55,28,20,,10,SE,,11,Despejado,0
barcelona,08019,2026-09-24,2026-09-18T21:03:07,30,19,90,60,30,19,,15,S,,12,Poco nuboso,0
valencia,46250,2026-09-18,2026-09-18T21:03:07,25,17,75,60,25,18,6.0,0,,,,,0
valencia,46250,2026-09-19,2026-09-18T21:03:07,26,16,90,55,26,16,6.0,15,SE,,43,Intervalos nubosos con lluvia escasa,85
valencia,46250,2026-09-20,2026-09-18T21:03:07,27,16,90,45,28,17,6.0,10,E,,11,Despejado,0
valencia,46250,2026-09-21,2026-09-18T21:03:07,30,16,95,35,30,16,6.0,0,C,,11,Despejado,0
valencia,46250,2026-09-22,2026-09-18T21:03:07,31,17,80,30,31,17,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-23,2026-09-18T21:03:07,28,19,90,50,28,19,,10,E,,11,Despejado,0
valencia,46250,2026-09-24,2026-09-18T21:03:07,28,18,100,55,28,18,,10,SE,,11,Despejado,0
sevilla,41091,2026-09-18,2026-09-18T21:03:07,33,21,75,30,33,18,6.0,0,,,,,0
sevilla,41091,2026-09-19,2026-09-18T21:03:07,35,20,85,25,35,20,6.0,20,E,40,11,Despejado,0
sevilla,41091,2026-09-20,2026-09-18T21:03:07,35,21,80,25,35,21,6.0,20,E,35,11,Despejado,0
sevilla,41091,2026-09-21,2026-09-18T21:03:07,34,20,80,25,34,20,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-22,2026-09-18T21:03:07,35,19,80,20,35,19,6.0,10,E,,11,Despejado,0
sevilla,41091,2026-09-23,2026-09-18T21:03:07,37,18,70,20,37,18,,5,E,,11,Despejado,0
sevilla,41091,2026-09-24,2026-09-18T21:03:07,36,19,75,20,36,19,,0,C,,11,Despejado,0
bilbao,48020,2026-09-18,2026-09-18T21:03:07,22,13,95,65,22,13,5.0,0,,,,,0
bilbao,48020,2026-09-19,2026-09-18T21:03:07,26,11,95,45,26,11,6.0,5,E,,12,Poco nuboso,0
bilbao,48020,2026-09-20,2026-09-18T21:03:07,27,11,95,45,27,11,5.0,5,NE,,11,Despejado,0
bilbao,48020,2026-09-21,2026-09-18T21:03:07,28,12,95,55,28,12,6.0,5,N,,12,Poco nuboso,0
bilbao,48020,2026-09-22,2026-09-18T21:03:07,27,13,90,50,27,13,5.0,10,N,,11,Despejado,0
bilbao,48020,2026-09-23,2026-09-18T21:03:07,27,11,90,30,27,11,,10,N,,12,Poco nuboso,0
bilbao,48020,2026-09-24,2026-09-18T21:03:07,35,9,85,30,35,9,,0,C,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-18,2026-09-18T21:03:07,29,15,70,35,28,15,5.0,0,,,,,0
zaragoza,50297,2026-09-19,2026-09-18T21:03:07,30,14,85,25,30,13,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-20,2026-09-18T21:03:07,31,16,90,25,32,15,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-21,2026-09-18T21:03:07,34,17,75,20,34,17,6.0,10,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-22,2026-09-18T21:03:07,34,18,65,25,34,18,6.0,10,O,,11,Despejado,0
zaragoza,50297,2026-09-23,2026-09-18T21:03:07,33,17,80,25,33,17,,0,C,,11,Despejado,0
zaragoza,50297,2026-09-24,2026-09-18T21:03:07,34,17,85,25,34,17,,5,SE,,11,Despejado,0
a_coruna,15030,2026-09-18,2026-09-18T21:03:07,23,16,80,60,23,16,6.0,0,,,,,0
a_coruna,15030,2026-09-19,2026-09-18T21:03:07,24,14,90,55,24,14,5.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-20,2026-09-18T21:03:07,27,14,90,45,27,14,5.0,0,C,,11,Despejado,0
a_coruna,15030,2026-09-21,2026-09-18T21:03:07,25,16,90,45,25,16,5.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-22,2026-09-18T21:03:07,22,15,100,55,22,15,5.0,10,NO,,14,Nuboso,0
a_coruna,15030,2026-09-23,2026-09-18T21:03:07,25,15,100,65,25,15,,15,N,,13,Intervalos nubosos,10
a_coruna,15030,2026-09-24,2026-09-18T21:03:07,24,13,95,60,24,13,,10,NO,,14,Nuboso,0
mataro,08121,2026-09-18,2026-09-18T21:03:07,26,19,85,65,26,19,5.0,0,,,,,0
mataro,08121,2026-09-19,2026-09-18T21:03:07,27,18,85,60,27,18,6.0,15,S,,13,Intervalos nubosos,50
mataro,08121,2026-09-20,2026-09-18T21:03:07,28,17,85,40,28,17,6.0,10,SE,,11,Despejado,0
mataro,08121,2026-09-21,2026-09-18T21:03:07,30,18,85,55,30,18,6.0,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-22,2026-09-18T21:03:07,29,20,80,55,29,20,6.0,15,SE,,11,Despejado,0
mataro,08121,2026-09-23,2026-09-18T21:03:07,27,19,90,60,27,19,,10,SE,,11,Despejado,0
mataro,08121,2026-09-24,2026-09-18T21:03:07,29,18,90,60,29,18,,15,S,,12,Poco nuboso,0
